eventid,iyear,imonth,iday,country_txt,region_txt,provstate,city,latitude,longitude,nkill
2.02E+11,2017,1,5,Philippines,Southeast Asia,Sarangani,Nalus,6.012985,124.593255,0
2.02E+11,2017,1,14,Philippines,Southeast Asia,Misamis Oriental,Dansolihon,8.316667,124.566667,0
2.02E+11,2017,1,30,Philippines,Southeast Asia,Sarangani,Lebe,6.017535,124.550206,0
2.02E+11,2017,5,9,Philippines,Southeast Asia,Maguindanao,Manongkaling,6.909836,124.549214,0
2.02E+11,2017,7,28,Philippines,Southeast Asia,Maguindanao,Pidsandawan,6.928128,124.536223,4
2.02E+11,2017,10,9,Philippines,Southeast Asia,North Cotabato,Midsayap district,7.190093,124.535703,1
2.02E+11,2017,4,1,Philippines,Southeast Asia,North Cotabato,Midsayap,7.187784,124.53255,0
2.02E+11,2017,2,26,Philippines,Southeast Asia,North Cotabato,Midsayap,7.189181,124.532497,0
2.02E+11,2017,8,20,Philippines,Southeast Asia,Sultan Kudarat,Laguilaylan,6.670716,124.523985,0
2.02E+11,2017,9,28,Philippines,Southeast Asia,North Cotabato,Bual,7.183068,124.517938,1
2.02E+11,2017,4,4,Philippines,Southeast Asia,Maguindanao,Tukanalipao,6.9235,124.512213,1
2.02E+11,2017,2,2,Philippines,Southeast Asia,North Cotabato,Nabalawag,7.062429,124.510817,0
2.02E+11,2017,8,30,Philippines,Southeast Asia,Maguindanao,Tukanalipao,6.928043,124.506165,1
2.02E+11,2017,6,4,Philippines,Southeast Asia,Maguindanao,Tukanalipao,6.93111,124.505,4
2.02E+11,2017,1,31,Philippines,Southeast Asia,North Cotabato,Nabalawag,7.073259,124.502837,0
2.02E+11,2017,3,31,Philippines,Southeast Asia,Maguindanao,Nabundas,6.880979,124.49909,0
2.02E+11,2017,8,13,Philippines,Southeast Asia,Maguindanao,Tapikan,6.905985,124.496485,0
2.02E+11,2017,7,29,Philippines,Southeast Asia,Maguindanao,Dagading,7.006906,124.489635,0
2.02E+11,2017,1,25,Philippines,Southeast Asia,Maguindanao,Nabundas,6.881951,124.48393,0
2.02E+11,2017,11,18,Philippines,Southeast Asia,Maguindanao,Buayan,7.025703,124.483579,0
2.02E+11,2017,5,6,Philippines,Southeast Asia,Maguindanao,Pagatin,6.980848,124.482925,0
2.02E+11,2017,5,7,Philippines,Southeast Asia,Maguindanao,Pagatin,6.980848,124.482925,0
2.02E+11,2017,3,23,Philippines,Southeast Asia,Maguindanao,Shariff Saydona Mustapha,6.976348,124.482066,0
2.02E+11,2017,5,7,Philippines,Southeast Asia,Maguindanao,Datu Salibo district,6.976085,124.481497,1
2.02E+11,2017,12,3,Philippines,Southeast Asia,Maguindanao,Timbangan,6.876083,124.478043,2
2.02E+11,2017,3,10,Philippines,Southeast Asia,Maguindanao,Sambolawan,6.988958,124.477051,0
2.02E+11,2017,12,25,Philippines,Southeast Asia,Maguindanao,Maitemaig,6.898558,124.476696,10
2.02E+11,2017,11,18,Philippines,Southeast Asia,Maguindanao,Timbangan,6.901129,124.473394,0
2.02E+11,2017,10,15,Philippines,Southeast Asia,Sarangani,Kalaong,6.06132,124.470025,0
2.02E+11,2017,3,13,Philippines,Southeast Asia,Maguindanao,Datu Salibo district,6.966715,124.469906,0
2.02E+11,2017,7,4,Philippines,Southeast Asia,Maguindanao,Kauran,6.80636,124.469728,0
2.02E+11,2017,3,30,Philippines,Southeast Asia,Maguindanao,Labu-Labu,6.873793,124.469186,0
2.02E+11,2017,11,9,Philippines,Southeast Asia,Maguindanao,Labo-Labo,6.873724,124.468643,0
2.02E+11,2017,9,29,Philippines,Southeast Asia,Maguindanao,Tee,6.996481,124.463562,4
2.02E+11,2017,11,12,Philippines,Southeast Asia,Lanao del Norte,Rogongon,8.239274,124.456908,1
2.02E+11,2017,8,18,Philippines,Southeast Asia,Maguindanao,Datu Salibo district,7.00222,124.453685,5
2.02E+11,2017,7,19,Philippines,Southeast Asia,Maguindanao,Datu Salibo district,7.003271,124.453097,0
2.02E+11,2017,5,8,Philippines,Southeast Asia,Maguindanao,Datu Saudi Ampatuan district,6.966834,124.453097,0
2.02E+11,2017,8,4,Philippines,Southeast Asia,Maguindanao,Meta,6.918611,124.451944,0
2.02E+11,2017,12,25,Philippines,Southeast Asia,Maguindanao,Iginampong,6.934167,124.45,0
2.02E+11,2017,3,28,Philippines,Southeast Asia,Maguindanao,Datu Saudi-Ampatuan district,6.950849,124.448028,0
2.02E+11,2017,5,7,Philippines,Southeast Asia,Maguindanao,Datu Hoffer,6.855208,124.446175,0
2.02E+11,2017,8,4,Philippines,Southeast Asia,Maguindanao,Datu Unsay district,6.905182,124.446115,0
2.02E+11,2017,3,11,Philippines,Southeast Asia,Maguindanao,Datu Saudi-Ampatuan district,6.957177,124.444624,0
2.02E+11,2017,12,28,Philippines,Southeast Asia,Maguindanao,Datu Saudi-Ampatuan district,6.95706,124.444287,1
2.02E+11,2017,10,19,Philippines,Southeast Asia,Maguindanao,Shariff Aguak,6.862806,124.443649,0
2.02E+11,2017,12,28,Philippines,Southeast Asia,Maguindanao,Shariff Aguak,6.862806,124.443649,2
2.02E+11,2017,12,31,Philippines,Southeast Asia,Maguindanao,Shariff Aguak,6.862806,124.443649,1
2.02E+11,2017,12,12,Philippines,Southeast Asia,Maguindanao,Shariff Aguak district,6.860193,124.442701,0
2.02E+11,2017,5,8,Philippines,Southeast Asia,Maguindanao,Shariff Aguak district,6.864778,124.44162,0
2.02E+11,2017,5,10,Philippines,Southeast Asia,Maguindanao,Upam,6.864778,124.44162,0
2.02E+11,2017,12,31,Philippines,Southeast Asia,Maguindanao,Kubentog,6.900742,124.437908,0
2.02E+11,2017,12,31,Philippines,Southeast Asia,Maguindanao,Limpogo,6.983953,124.420664,0
2.02E+11,2017,3,8,Philippines,Southeast Asia,Maguindanao,Timbangan,6.813138,124.413442,0
2.02E+11,2017,5,18,Philippines,Southeast Asia,Maguindanao,Timbangan,6.813138,124.413442,0
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Simsiman,7.242311,124.412419,3
2.02E+11,2017,7,19,Philippines,Southeast Asia,Maguindanao,Shariff Aguak district,6.85308,124.397636,0
2.02E+11,2017,4,9,Philippines,Southeast Asia,Maguindanao,Ganta,7.124623,124.396595,0
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Pigkawayan district,7.24444,124.39056,0
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Malagakit,7.245085,124.390393,4
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Malagakit,7.245085,124.390393,0
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Malagakit,7.245085,124.390393,0
2.02E+11,2017,2,21,Philippines,Southeast Asia,Maguindanao,Guindulungan,6.976311,124.386043,1
2.02E+11,2017,9,29,Philippines,Southeast Asia,Maguindanao,Tambunan,6.978114,124.384297,0
2.02E+11,2017,3,27,Philippines,Southeast Asia,Maguindanao,Talayan,6.979245,124.382941,0
2.02E+11,2017,4,21,Philippines,Southeast Asia,Maguindanao,Talayan,6.980556,124.381944,0
2.02E+11,2017,6,21,Philippines,Southeast Asia,North Cotabato,Simsiman,7.232336,124.381207,0
2.02E+11,2017,7,28,Philippines,Southeast Asia,Maguindanao,Talitay district,7.0315,124.375035,1
2.02E+11,2017,2,22,Philippines,Southeast Asia,Lanao del Sur,Ragayan,7.83611,124.36306,1
2.02E+11,2017,10,8,Philippines,Southeast Asia,Maguindanao,Guindulungan district,6.962814,124.362645,0
2.02E+11,2017,7,13,Philippines,Southeast Asia,Maguindanao,Datu Anggal,6.933333,124.333333,0
2.02E+11,2017,10,8,Philippines,Southeast Asia,Maguindanao,Datu Anggal Midtimbang district,7.008897,124.326981,0
2.02E+11,2017,3,6,Philippines,Southeast Asia,Maguindanao,Parang,7.333566,124.316776,1
2.02E+11,2017,5,15,Philippines,Southeast Asia,Bohol,Cahayag,9.783552,124.301971,0
2.02E+11,2017,8,6,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000178,124.300179,2
2.02E+11,2017,8,15,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000178,124.300179,0
2.02E+11,2017,7,21,Philippines,Southeast Asia,Lanao del Sur,Marawi,7.999799,124.300068,9
2.02E+11,2017,7,21,Philippines,Southeast Asia,Lanao del Sur,Marawi,7.999799,124.300068,0
2.02E+11,2017,8,18,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000147,124.299951,0
2.02E+11,2017,8,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000147,124.299951,1
2.02E+11,2017,8,31,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000147,124.299951,3
2.02E+11,2017,7,28,Philippines,Southeast Asia,Lanao del Sur,Marawi,7.999981,124.299937,3
2.02E+11,2017,3,5,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000356,124.299721,-99
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000791,124.297417,0
2.02E+11,2017,3,28,Philippines,Southeast Asia,Lanao del Sur,Marinaut,7.99689,124.297385,-99
2.02E+11,2017,2,16,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.003485,124.294995,2
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.001314,124.293493,-99
2.02E+11,2017,6,12,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000721,124.293111,5
2.02E+11,2017,6,13,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000721,124.293111,0
2.02E+11,2017,6,2,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.000088,124.292555,1
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.005161,124.287527,9
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.287184,0
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.287184,0
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.287184,2
2.02E+11,2017,5,27,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.004016,124.287184,8
2.02E+11,2017,5,23,Philippines,Southeast Asia,Lanao del Sur,Marawi,8.006769,124.283989,2
2.02E+11,2017,5,6,Philippines,Southeast Asia,Maguindanao,Macabiso,7.288472,124.269943,0
2.02E+11,2017,8,10,Philippines,Southeast Asia,Catanduanes,Sagrada,13.827547,124.267638,0
2.02E+11,2017,8,10,Philippines,Southeast Asia,Catanduanes,Sagrada,13.827547,124.267638,2
2.02E+11,2017,11,15,Philippines,Southeast Asia,Lanao del Norte,Iligan City,8.226319,124.255961,0
2.02E+11,2017,8,19,Philippines,Southeast Asia,Lanao del Sur,Lumbatan district,7.755217,124.253274,0
2.02E+11,2017,9,24,Philippines,Southeast Asia,Bohol,Progreso,9.873573,124.245313,1
2.02E+11,2017,2,24,Philippines,Southeast Asia,Lanao del Norte,Iligan,8.228021,124.245242,2
2.02E+11,2017,3,3,Philippines,Southeast Asia,Maguindanao,Cotabato,7.209594,124.241966,0
2.02E+11,2017,3,13,Philippines,Southeast Asia,Maguindanao,Cotabato,7.209594,124.241966,2
2.02E+11,2017,12,12,Philippines,Southeast Asia,Maguindanao,Cotabato City,7.209594,124.241966,0
2.02E+11,2017,12,30,Philippines,Southeast Asia,Maguindanao,Cotabato City,7.209594,124.241966,0
2.02E+11,2017,12,31,Philippines,Southeast Asia,Maguindanao,Cotabato City,7.209594,124.241966,0
2.02E+11,2017,8,5,Philippines,Southeast Asia,Lanao del Sur,Marantao,7.94989,124.233141,0
2.02E+11,2017,8,22,Philippines,Southeast Asia,Lanao del Sur,Marantao,7.94989,124.233141,1
2.02E+11,2017,12,20,Philippines,Southeast Asia,Maguindanao,Tamontaka,7.172751,124.229664,0
2.02E+11,2017,12,20,Philippines,Southeast Asia,Maguindanao,Tamontaka,7.172751,124.229664,0
2.02E+11,2017,6,10,Philippines,Southeast Asia,Lanao del Norte,Payawan,8.10833,124.22889,4
2.02E+11,2017,6,27,Philippines,Southeast Asia,Maguindanao,Tamontaka,7.18056,124.22556,4
2.02E+11,2017,12,1,Philippines,Southeast Asia,Lanao del Sur,Matampay,7.978188,124.222706,2
2.02E+11,2017,9,27,Philippines,Southeast Asia,Maguindanao,Awang,7.153167,124.22117,0
2.02E+11,2017,3,27,Philippines,Southeast Asia,Maguindanao,Tamontaka,7.179762,124.220882,0
2.02E+11,2017,1,28,Philippines,Southeast Asia,Maguindanao,Awang,7.159972,124.218699,0
2.02E+11,2017,9,27,Philippines,Southeast Asia,Maguindanao,Datu Odin Sinsuat,7.18109,124.21273,0
2.02E+11,2017,9,27,Philippines,Southeast Asia,Maguindanao,Datu Odin Sinsuat,7.18109,124.21273,0
2.02E+11,2017,12,5,Philippines,Southeast Asia,Lanao del Sur,Piagapo,7.965763,124.202866,3
2.02E+11,2017,9,20,Philippines,Southeast Asia,Lanao del Sur,Bayang district,7.793,124.192,0
2.02E+11,2017,12,9,Philippines,Southeast Asia,Maguindanao,Upi district,7.0171,124.175444,0
2.02E+11,2017,12,9,Philippines,Southeast Asia,Maguindanao,Mirab,7.0425,124.169444,0
2.02E+11,2017,12,9,Philippines,Southeast Asia,Maguindanao,Nuro,7.01,124.1625,0
2.02E+11,2017,5,10,Philippines,Southeast Asia,Sultan Kudarat,Datu Wasay,6.534412,124.137762,2
2.02E+11,2017,11,3,Philippines,Southeast Asia,Sorsogon,Gubat,12.920064,124.123,0
2.02E+11,2017,10,15,Philippines,Southeast Asia,Sorsogon,Gubat district,12.91851,124.120324,1
2.02E+11,2017,9,18,Philippines,Southeast Asia,Sorsogon,San Ignacio,12.937425,124.11812,0
2.02E+11,2017,5,17,Philippines,Southeast Asia,Sultan Kudarat,Bolebak,6.721638,124.113104,0
2.02E+11,2017,3,20,Philippines,Southeast Asia,Sultan Kudarat,Hinalaan,6.509646,124.108599,7
2.02E+11,2017,6,3,Philippines,Southeast Asia,Sorsogon,Matnog district,12.583333,124.083333,1
2.02E+11,2017,8,7,Philippines,Southeast Asia,Sorsogon,Casili,12.935278,124.082778,2
2.02E+11,2017,6,13,Philippines,Southeast Asia,Sorsogon,Bentuco,12.850382,124.071133,1
2.02E+11,2017,6,25,Philippines,Southeast Asia,Lanao del Norte,Munai district,7.98,124.07,0
2.02E+11,2017,8,16,Philippines,Southeast Asia,Sorsogon,Marinas,12.943154,124.06971,1
2.02E+11,2017,6,9,Philippines,Southeast Asia,Sorsogon,Camcaman,12.627043,124.069382,1
2.02E+11,2017,6,9,Philippines,Southeast Asia,Sorsogon,Camcaman,12.588993,124.069382,1
2.02E+11,2017,2,6,Philippines,Southeast Asia,Sorsogon,Trece Martirez,12.910538,124.042478,0
2.02E+11,2017,7,12,Philippines,Southeast Asia,Masbate,Gahit,12.040278,123.983056,0
2.02E+11,2017,7,12,Philippines,Southeast Asia,Masbate,Gahit,12.040278,123.983056,0
2.02E+11,2017,7,12,Philippines,Southeast Asia,Masbate,Busay,12.072652,123.970902,0
2.02E+11,2017,11,15,Philippines,Southeast Asia,Masbate,Matagangtang,11.935426,123.951802,1
2.02E+11,2017,5,22,Philippines,Southeast Asia,Masbate,Nadawisan,12.029167,123.942778,1
2.02E+11,2017,8,24,Philippines,Southeast Asia,Sorsogon,Somagonsong,12.708158,123.894143,1
2.02E+11,2017,9,14,Philippines,Southeast Asia,Masbate,Pasyagon,11.884444,123.881389,1
2.02E+11,2017,10,15,Philippines,Southeast Asia,Sorsogon,Bulan district,12.666918,123.876024,0
2.02E+11,2017,5,15,Philippines,Southeast Asia,Bohol,Lawis,9.899154,123.840475,1
2.02E+11,2017,4,21,Philippines,Southeast Asia,Masbate,Badling,12.215028,123.820561,0
2.02E+11,2017,3,11,Philippines,Southeast Asia,Masbate,Uson,12.168163,123.774045,2
2.02E+11,2017,11,12,Philippines,Southeast Asia,Masbate,Buyo,12.454722,123.771389,1
2.02E+11,2017,4,21,Philippines,Southeast Asia,Masbate,San Fernando district,12.483523,123.758673,0
2.02E+11,2017,4,21,Philippines,Southeast Asia,Masbate,Del Carmen,12.128029,123.753972,0
2.02E+11,2017,8,13,Philippines,Southeast Asia,Misamis Occidental,Fertig Hills,8.073279,123.737353,0
2.02E+11,2017,11,18,Philippines,Southeast Asia,Masbate,Cawayan district,12.055794,123.72942,0
2.02E+11,2017,12,21,Philippines,Southeast Asia,Masbate,Cawayan district,12.055794,123.72942,2
2.02E+11,2017,9,16,Philippines,Southeast Asia,Masbate,Libertad,12.068103,123.722371,1
2.02E+11,2017,9,28,Philippines,Southeast Asia,Albay,Bascaran,13.105475,123.698382,0
2.02E+11,2017,11,18,Philippines,Southeast Asia,Albay,Anislag,13.067108,123.695149,1
2.02E+11,2017,9,28,Philippines,Southeast Asia,Albay,Alobo,13.111536,123.676382,0
2.02E+11,2017,9,28,Philippines,Southeast Asia,Albay,Alobo,13.111536,123.676382,0
2.02E+11,2017,9,30,Philippines,Southeast Asia,Masbate,Poblacion,12.63597,123.659062,1
2.02E+11,2017,9,27,Philippines,Southeast Asia,Masbate,Masbate City,12.369767,123.626846,1
2.02E+11,2017,10,16,Philippines,Southeast Asia,Albay,Joroan,13.489285,123.618496,3
2.02E+11,2017,9,14,Philippines,Southeast Asia,Masbate,Buhi,12.608056,123.606667,1
2.02E+11,2017,8,23,Philippines,Southeast Asia,Sorsogon,Central,12.910675,123.594594,1
2.02E+11,2017,3,13,Philippines,Southeast Asia,Masbate,Bacolod,12.349039,123.571724,1
2.02E+11,2017,8,6,Philippines,Southeast Asia,Zamboanga del Sur,Molave district,8.104186,123.494397,1
2.02E+11,2017,3,10,Philippines,Southeast Asia,Albay,Palapas,13.116889,123.468448,1
2.02E+11,2017,6,27,Philippines,Southeast Asia,Negros Occidental,Libertad,10.782416,123.459842,0
2.02E+11,2017,7,17,Philippines,Southeast Asia,Albay,Pio Duran,13.033117,123.449759,2
2.02E+11,2017,5,29,Philippines,Southeast Asia,Camarines Sur,Pinaglabanan,13.705556,123.444722,0
2.02E+11,2017,7,3,Philippines,Southeast Asia,Zamboanga del Sur,Pagadian,7.825203,123.437378,1
2.02E+11,2017,8,11,Philippines,Southeast Asia,Zamboanga del Sur,Pagadian,7.825203,123.437378,0
2.02E+11,2017,10,24,Philippines,Southeast Asia,Zamboanga del Sur,Pagadian,7.825203,123.437378,1
2.02E+11,2017,11,15,Philippines,Southeast Asia,Zamboanga del Norte,Pedagan,8.225147,123.429944,1
2.02E+11,2017,6,8,Philippines,Southeast Asia,Camarines Sur,San Antonio,13.371,123.4202,1
2.02E+11,2017,1,6,Philippines,Southeast Asia,Masbate,Luy-a,12.407778,123.405833,1
2.02E+11,2017,3,7,Philippines,Southeast Asia,Zamboanga del Sur,Damplan,7.822408,123.391038,3
2.02E+11,2017,5,7,Philippines,Southeast Asia,Masbate,Talabaan,12.506405,123.380874,1
2.02E+11,2017,12,11,Philippines,Southeast Asia,Zamboanga del Sur,Poblacion,7.528257,123.365998,1
2.02E+11,2017,3,18,Philippines,Southeast Asia,Negros Occidental,Paraiso,10.89234,123.353798,1
2.02E+11,2017,7,23,Philippines,Southeast Asia,Zamboanga del Sur,Poblacion,7.532133,123.351363,1
2.02E+11,2017,6,22,Philippines,Southeast Asia,Negros Occidental,Minapasok,10.69885,123.349,2
2.02E+11,2017,2,17,Philippines,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,0
2.02E+11,2017,2,18,Philippines,Southeast Asia,Zamboanga del Sur,San Pedro,8.15632,123.346316,1
2.02E+11,2017,2,22,Philippines,Southeast Asia,Zamboanga del Sur,Midsalip,8.030654,123.311882,0
2.02E+11,2017,9,14,Philippines,Southeast Asia,Negros Occidental,Tinampaan,10.926348,123.309328,0
2.02E+11,2017,9,29,Philippines,Southeast Asia,Zamboanga del Sur,Unknown,7.880224,123.304267,0
2.02E+11,2017,3,12,Philippines,Southeast Asia,Zamboanga del Sur,Concepcion,7.682236,123.296639,1
2.02E+11,2017,8,30,Philippines,Southeast Asia,Negros Oriental,Guihulngan,10.119626,123.270972,1
2.02E+11,2017,7,21,Philippines,Southeast Asia,Negros Oriental,Magsaysay,10.118769,123.2704,6
2.02E+11,2017,7,21,Philippines,Southeast Asia,Negros Oriental,Magsaysay,10.118769,123.2704,1
2.02E+11,2017,4,22,Philippines,Southeast Asia,Zamboanga del Sur,San Miguel,7.64839,123.267254,2
2.02E+11,2017,7,9,Philippines,Southeast Asia,Zamboanga del Sur,Licabang,8.20529,123.264409,0
2.02E+11,2017,8,4,Philippines,Southeast Asia,Negros Oriental,Magsaysay,10.129501,123.239133,7
2.02E+11,2017,10,1,Philippines,Southeast Asia,Negros Occidental,Bagong Silang,10.55056,123.23639,1
2.02E+11,2017,1,12,Philippines,Southeast Asia,Negros Occidental,Bayog,10.412469,123.225753,1
2.02E+11,2017,8,17,Philippines,Southeast Asia,Negros Oriental,Tinayunan,10.117858,123.224263,1
2.02E+11,2017,6,19,Philippines,Southeast Asia,Negros Oriental,Mabigo,10.38,123.2,1
2.02E+11,2017,1,20,Philippines,Southeast Asia,Negros Oriental,La Libertad district,10.050204,123.191372,1
2.02E+11,2017,8,25,Philippines,Southeast Asia,Negros Oriental,Sandayao,10.220368,123.185752,0
2.02E+11,2017,3,18,Philippines,Southeast Asia,Camarines Sur,Upper Santa Cruz,13.654084,123.167483,1
2.02E+11,2017,2,27,Philippines,Southeast Asia,Negros Occidental,Montilla,10.2813,123.1429,1
2.02E+11,2017,10,19,Philippines,Southeast Asia,Negros Oriental,Luz,10.18668,123.131017,1
2.02E+11,2017,2,22,Philippines,Southeast Asia,Zamboanga del Norte,Siayan,8.133333,123.1,0
2.02E+11,2017,8,22,Philippines,Southeast Asia,Camarines Sur,San Vicente,13.64286,123.086628,1
2.02E+11,2017,9,15,Philippines,Southeast Asia,Negros Occidental,Lopez Jaena,10.565506,123.081714,3
2.02E+11,2017,1,2,Philippines,Southeast Asia,Zamboanga Sibugay,Basalem,7.740712,123.076513,0
2.02E+11,2017,7,16,Philippines,Southeast Asia,Zamboanga del Norte,Bawa,8.123469,123.053577,0
2.02E+11,2017,7,2,Philippines,Southeast Asia,Negros Occidental,Bacong,10.518937,123.03455,0
2.02E+11,2017,7,30,Philippines,Southeast Asia,Negros Oriental,Catigucan,9.073381,123.016987,0
2.02E+11,2017,12,7,Philippines,Southeast Asia,Negros Occidental,Talisay,10.737698,122.969069,0
2.02E+11,2017,2,7,Philippines,Southeast Asia,Capiz,Culilang,11.441993,122.948015,0
2.02E+11,2017,3,17,Philippines,Southeast Asia,Negros Occidental,Sibucawan,10.206949,122.944672,1
2.02E+11,2017,9,13,Philippines,Southeast Asia,Camarines Sur,Calabnigan,13.677829,122.932497,1
2.02E+11,2017,4,6,Philippines,Southeast Asia,Negros Oriental,Talalak,9.344678,122.924243,1
2.02E+11,2017,11,13,Philippines,Southeast Asia,Negros Oriental,Talalak,9.343975,122.923919,1
2.02E+11,2017,4,11,Philippines,Southeast Asia,Negros Occidental,San Antonio,10.080622,122.884023,1
2.02E+11,2017,2,14,Philippines,Southeast Asia,Zamboanga Sibugay,La Paz,7.476866,122.861858,0
2.02E+11,2017,10,1,Philippines,Southeast Asia,Negros Occidental,Bayabas,10.457043,122.859683,3
2.02E+11,2017,11,28,Philippines,Southeast Asia,Negros Oriental,Bayawan district,9.449891,122.853576,2
2.02E+11,2017,3,20,Philippines,Southeast Asia,Negros Occidental,Buenavista,10.028978,122.847903,1
2.02E+11,2017,10,2,Philippines,Southeast Asia,Zamboanga Sibugay,Santo Nino,7.473527,122.845682,0
2.02E+11,2017,7,8,Philippines,Southeast Asia,Negros Occidental,Agbalasyang,10.532904,122.836652,1
2.02E+11,2017,11,26,Philippines,Southeast Asia,Negros Occidental,Orong,9.937655,122.828535,0
2.02E+11,2017,11,8,Philippines,Southeast Asia,Negros Occidental,Tapi,9.831149,122.753447,1
